condition,seed,method,scene,auc,cnr,n_target,n_bg,n_valid,file
150k_3mm,42,poca,u_pb_soil,0.9510068139798413,2.497923638613641,648,1656,2304,150k_3mm/seed_42/poca/u_pb_soil.npz
150k_3mm,42,poca,u_pb_concrete,0.9515659479930817,2.457485433415912,648,1656,2304,150k_3mm/seed_42/poca/u_pb_concrete.npz
150k_3mm,42,poca,u_explosive_soil,0.535774326057136,0.18211172665014091,648,1656,2304,150k_3mm/seed_42/poca/u_explosive_soil.npz
150k_3mm,42,poca,u_explosive_concrete,0.5825071798888516,0.23142046903925312,648,1655,2303,150k_3mm/seed_42/poca/u_explosive_concrete.npz
150k_3mm,42,poca,u_void_soil,0.646078420409137,0.3741072506436299,648,1656,2304,150k_3mm/seed_42/poca/u_void_soil.npz
150k_3mm,42,poca,u_void_concrete,0.6762623382238921,0.35748698020865516,648,1656,2304,150k_3mm/seed_42/poca/u_void_concrete.npz
150k_3mm,42,asr_q75,u_pb_soil,0.9843408703583687,2.801458292733157,648,1543,2191,150k_3mm/seed_42/asr_q75/u_pb_soil.npz
150k_3mm,42,asr_q75,u_pb_concrete,0.9788066511244101,2.5920345315530957,648,1541,2189,150k_3mm/seed_42/asr_q75/u_pb_concrete.npz
150k_3mm,42,asr_q75,u_explosive_soil,0.44947682655332927,-0.09203337473900988,648,1525,2173,150k_3mm/seed_42/asr_q75/u_explosive_soil.npz
150k_3mm,42,asr_q75,u_explosive_concrete,0.5112178321084674,0.031078485025935812,648,1527,2175,150k_3mm/seed_42/asr_q75/u_explosive_concrete.npz
150k_3mm,42,asr_q75,u_void_soil,0.5779008311143388,0.19340516854025838,648,1530,2178,150k_3mm/seed_42/asr_q75/u_void_soil.npz
150k_3mm,42,asr_q75,u_void_concrete,0.625011241926253,0.3036628660970684,648,1510,2158,150k_3mm/seed_42/asr_q75/u_void_concrete.npz
150k_3mm,42,mlsd_median,u_pb_soil,0.9901322165563309,2.853309284158676,648,1656,2304,150k_3mm/seed_42/mlsd_median/u_pb_soil.npz
150k_3mm,42,mlsd_median,u_pb_concrete,0.9841401637144391,2.742457374092864,648,1656,2304,150k_3mm/seed_42/mlsd_median/u_pb_concrete.npz
150k_3mm,42,mlsd_median,u_explosive_soil,0.4908069049323075,0.024967619476517044,648,1656,2304,150k_3mm/seed_42/mlsd_median/u_explosive_soil.npz
150k_3mm,42,mlsd_median,u_explosive_concrete,0.5394338581737937,0.09803116428384316,648,1656,2304,150k_3mm/seed_42/mlsd_median/u_explosive_concrete.npz
150k_3mm,42,mlsd_median,u_void_soil,0.5724469940955448,0.1477341164514175,648,1656,2304,150k_3mm/seed_42/mlsd_median/u_void_soil.npz
150k_3mm,42,mlsd_median,u_void_concrete,0.6481649221685454,0.35030861141540814,648,1656,2304,150k_3mm/seed_42/mlsd_median/u_void_concrete.npz
150k_3mm,42,namt_3p,u_pb_soil,0.9996855025159799,7.096701237209673,648,1634,2282,150k_3mm/seed_42/namt_3p/u_pb_soil.npz
150k_3mm,42,namt_3p,u_pb_concrete,0.9995504480408601,7.076987094980121,648,1634,2282,150k_3mm/seed_42/namt_3p/u_pb_concrete.npz
150k_3mm,42,namt_3p,u_explosive_soil,0.8126114487771935,1.1752334745559607,648,1627,2275,150k_3mm/seed_42/namt_3p/u_explosive_soil.npz
150k_3mm,42,namt_3p,u_explosive_concrete,0.8694625998547567,1.4227643161294556,648,1632,2280,150k_3mm/seed_42/namt_3p/u_explosive_concrete.npz
150k_3mm,42,namt_3p,u_void_soil,0.9054869054103123,1.6765658479307923,648,1632,2280,150k_3mm/seed_42/namt_3p/u_void_soil.npz
150k_3mm,42,namt_3p,u_void_concrete,0.9382810608811426,1.7950137461980282,648,1632,2280,150k_3mm/seed_42/namt_3p/u_void_concrete.npz
150k_3mm,42,namt_4p,u_pb_soil,0.9997893905737643,7.278351834600325,648,1634,2282,150k_3mm/seed_42/namt_4p/u_pb_soil.npz
150k_3mm,42,namt_4p,u_pb_concrete,0.9995240038079696,7.308963259920746,648,1634,2282,150k_3mm/seed_42/namt_4p/u_pb_concrete.npz
150k_3mm,42,namt_4p,u_explosive_soil,0.7638253393733828,0.9399614720605418,648,1627,2275,150k_3mm/seed_42/namt_4p/u_explosive_soil.npz
150k_3mm,42,namt_4p,u_explosive_concrete,0.8827169949770032,1.4980797170944191,648,1632,2280,150k_3mm/seed_42/namt_4p/u_explosive_concrete.npz
150k_3mm,42,namt_4p,u_void_soil,0.9367936410675382,2.0887486854737736,648,1632,2280,150k_3mm/seed_42/namt_4p/u_void_soil.npz
150k_3mm,42,namt_4p,u_void_concrete,0.944992889130961,2.137933084419454,648,1632,2280,150k_3mm/seed_42/namt_4p/u_void_concrete.npz
150k_3mm,43,poca,u_pb_soil,0.9488578755889545,2.545769165157659,648,1656,2304,150k_3mm/seed_43/poca/u_pb_soil.npz
150k_3mm,43,poca,u_pb_concrete,0.9386257231466572,1.9629261328665446,648,1656,2304,150k_3mm/seed_43/poca/u_pb_concrete.npz
150k_3mm,43,poca,u_explosive_soil,0.5308213305898491,0.19313256803854706,648,1656,2304,150k_3mm/seed_43/poca/u_explosive_soil.npz
150k_3mm,43,poca,u_explosive_concrete,0.583801142124411,0.2755172472069778,648,1656,2304,150k_3mm/seed_43/poca/u_explosive_concrete.npz
150k_3mm,43,poca,u_void_soil,0.6544020620862409,0.20477790097071924,648,1656,2304,150k_3mm/seed_43/poca/u_void_soil.npz
150k_3mm,43,poca,u_void_concrete,0.6493186020158644,0.4290575472715101,648,1656,2304,150k_3mm/seed_43/poca/u_void_concrete.npz
150k_3mm,43,asr_q75,u_pb_soil,0.9872225836767151,2.8284174935929554,648,1537,2185,150k_3mm/seed_43/asr_q75/u_pb_soil.npz
150k_3mm,43,asr_q75,u_pb_concrete,0.9803985271821529,2.4520318768790674,648,1539,2187,150k_3mm/seed_43/asr_q75/u_pb_concrete.npz
150k_3mm,43,asr_q75,u_explosive_soil,0.5191378197369483,0.022489874667275686,648,1530,2178,150k_3mm/seed_43/asr_q75/u_explosive_soil.npz
150k_3mm,43,asr_q75,u_explosive_concrete,0.5091396148667283,0.011068334069636167,648,1522,2170,150k_3mm/seed_43/asr_q75/u_explosive_concrete.npz
150k_3mm,43,asr_q75,u_void_soil,0.5733034686240644,0.15860417332422674,648,1544,2192,150k_3mm/seed_43/asr_q75/u_void_soil.npz
150k_3mm,43,asr_q75,u_void_concrete,0.6119400410710952,0.2623604006251592,648,1521,2169,150k_3mm/seed_43/asr_q75/u_void_concrete.npz
150k_3mm,43,mlsd_median,u_pb_soil,0.9878360395419574,3.022629247051435,648,1656,2304,150k_3mm/seed_43/mlsd_median/u_pb_soil.npz
150k_3mm,43,mlsd_median,u_pb_concrete,0.9885312294984195,2.8440016603953717,648,1656,2304,150k_3mm/seed_43/mlsd_median/u_pb_concrete.npz
150k_3mm,43,mlsd_median,u_explosive_soil,0.49493704151010914,-0.023932661858380923,648,1656,2304,150k_3mm/seed_43/mlsd_median/u_explosive_soil.npz
150k_3mm,43,mlsd_median,u_explosive_concrete,0.5628699603387607,0.16357960816780973,648,1656,2304,150k_3mm/seed_43/mlsd_median/u_explosive_concrete.npz
150k_3mm,43,mlsd_median,u_void_soil,0.61895016997674,0.30555921398071945,648,1656,2304,150k_3mm/seed_43/mlsd_median/u_void_soil.npz
150k_3mm,43,mlsd_median,u_void_concrete,0.6448222326593904,0.3650284969481148,648,1656,2304,150k_3mm/seed_43/mlsd_median/u_void_concrete.npz
150k_3mm,43,namt_3p,u_pb_soil,0.9997622187360268,7.208275926100349,648,1629,2277,150k_3mm/seed_43/namt_3p/u_pb_soil.npz
150k_3mm,43,namt_3p,u_pb_concrete,0.9993136029690222,6.848809320036812,648,1630,2278,150k_3mm/seed_43/namt_3p/u_pb_concrete.npz
150k_3mm,43,namt_3p,u_explosive_soil,0.8592410704135689,1.3664941316424815,648,1629,2277,150k_3mm/seed_43/namt_3p/u_explosive_soil.npz
150k_3mm,43,namt_3p,u_explosive_concrete,0.8495587590854828,1.3249783549187166,648,1634,2282,150k_3mm/seed_43/namt_3p/u_explosive_concrete.npz
150k_3mm,43,namt_3p,u_void_soil,0.8885823284964915,1.6781334647284845,648,1631,2279,150k_3mm/seed_43/namt_3p/u_void_soil.npz
150k_3mm,43,namt_3p,u_void_concrete,0.884212782747919,1.5245901412021254,648,1627,2275,150k_3mm/seed_43/namt_3p/u_void_concrete.npz
150k_3mm,43,namt_4p,u_pb_soil,0.9998455842787743,7.002498500484657,648,1629,2277,150k_3mm/seed_43/namt_4p/u_pb_soil.npz
150k_3mm,43,namt_4p,u_pb_concrete,0.9997292282057109,7.210291784336176,648,1630,2278,150k_3mm/seed_43/namt_4p/u_pb_concrete.npz
150k_3mm,43,namt_4p,u_explosive_soil,0.8604508181191218,1.3478671889939544,648,1629,2277,150k_3mm/seed_43/namt_4p/u_explosive_soil.npz
150k_3mm,43,namt_4p,u_explosive_concrete,0.877683145201505,1.5021113340582932,648,1634,2282,150k_3mm/seed_43/namt_4p/u_explosive_concrete.npz
150k_3mm,43,namt_4p,u_void_soil,0.9136568870116796,1.8835753805595141,648,1631,2279,150k_3mm/seed_43/namt_4p/u_void_soil.npz
150k_3mm,43,namt_4p,u_void_concrete,0.9227892356605735,1.8269043098173716,648,1627,2275,150k_3mm/seed_43/namt_4p/u_void_concrete.npz
150k_3mm,44,poca,u_pb_soil,0.9482577384147433,2.3068805845644405,648,1656,2304,150k_3mm/seed_44/poca/u_pb_soil.npz
150k_3mm,44,poca,u_pb_concrete,0.9481365927118746,2.424743051688218,648,1656,2304,150k_3mm/seed_44/poca/u_pb_concrete.npz
150k_3mm,44,poca,u_explosive_soil,0.5585320122860381,0.2472291825921597,648,1656,2304,150k_3mm/seed_44/poca/u_explosive_soil.npz
150k_3mm,44,poca,u_explosive_concrete,0.572864480825431,0.2704585264343858,648,1656,2304,150k_3mm/seed_44/poca/u_explosive_concrete.npz
150k_3mm,44,poca,u_void_soil,0.6297134997316157,0.31996377196278464,648,1656,2304,150k_3mm/seed_44/poca/u_void_soil.npz
150k_3mm,44,poca,u_void_concrete,0.6638803155006858,0.37777097903402246,648,1656,2304,150k_3mm/seed_44/poca/u_void_concrete.npz
150k_3mm,44,asr_q75,u_pb_soil,0.9888335378913676,2.8260810852024374,648,1539,2187,150k_3mm/seed_44/asr_q75/u_pb_soil.npz
150k_3mm,44,asr_q75,u_pb_concrete,0.9811070039380542,2.590618419197498,648,1533,2181,150k_3mm/seed_44/asr_q75/u_pb_concrete.npz
150k_3mm,44,asr_q75,u_explosive_soil,0.5028293847963323,-0.01585751699322147,648,1543,2191,150k_3mm/seed_44/asr_q75/u_explosive_soil.npz
150k_3mm,44,asr_q75,u_explosive_concrete,0.505469732134223,-0.01983685987731436,648,1532,2180,150k_3mm/seed_44/asr_q75/u_explosive_concrete.npz
150k_3mm,44,asr_q75,u_void_soil,0.5654617412134176,0.16877201337150455,648,1541,2189,150k_3mm/seed_44/asr_q75/u_void_soil.npz
150k_3mm,44,asr_q75,u_void_concrete,0.584690381438349,0.1613775193254554,648,1517,2165,150k_3mm/seed_44/asr_q75/u_void_concrete.npz
150k_3mm,44,mlsd_median,u_pb_soil,0.9892972430965588,3.0031443568320184,648,1656,2304,150k_3mm/seed_44/mlsd_median/u_pb_soil.npz
150k_3mm,44,mlsd_median,u_pb_concrete,0.9848977903023797,2.718142505665535,648,1656,2304,150k_3mm/seed_44/mlsd_median/u_pb_concrete.npz
150k_3mm,44,mlsd_median,u_explosive_soil,0.4891872800739548,-0.045633744842900274,648,1656,2304,150k_3mm/seed_44/mlsd_median/u_explosive_soil.npz
150k_3mm,44,mlsd_median,u_explosive_concrete,0.510519174569094,0.056157972707714846,648,1656,2304,150k_3mm/seed_44/mlsd_median/u_explosive_concrete.npz
150k_3mm,44,mlsd_median,u_void_soil,0.5847358278165444,0.19115870706332214,648,1656,2304,150k_3mm/seed_44/mlsd_median/u_void_soil.npz
150k_3mm,44,mlsd_median,u_void_concrete,0.6244278195264508,0.2719077806150644,648,1656,2304,150k_3mm/seed_44/mlsd_median/u_void_concrete.npz
150k_3mm,44,namt_3p,u_pb_soil,0.9996459750374739,6.161084906477899,648,1639,2287,150k_3mm/seed_44/namt_3p/u_pb_soil.npz
150k_3mm,44,namt_3p,u_pb_concrete,0.9998280072274766,6.094461652773613,648,1633,2281,150k_3mm/seed_44/namt_3p/u_pb_concrete.npz
150k_3mm,44,namt_3p,u_explosive_soil,0.8669085752419086,1.47308309517735,648,1628,2276,150k_3mm/seed_44/namt_3p/u_explosive_soil.npz
150k_3mm,44,namt_3p,u_explosive_concrete,0.9031846326195396,1.7589179911689383,648,1631,2279,150k_3mm/seed_44/namt_3p/u_explosive_concrete.npz
150k_3mm,44,namt_3p,u_void_soil,0.8521995240585377,1.3963062692006465,648,1629,2277,150k_3mm/seed_44/namt_3p/u_void_soil.npz
150k_3mm,44,namt_3p,u_void_concrete,0.8577243859369909,1.3841904842730002,648,1629,2277,150k_3mm/seed_44/namt_3p/u_void_concrete.npz
150k_3mm,44,namt_4p,u_pb_soil,0.9999180846496283,6.5789170221331155,648,1639,2287,150k_3mm/seed_44/namt_4p/u_pb_soil.npz
150k_3mm,44,namt_4p,u_pb_concrete,0.999759966130654,6.445102302847273,648,1633,2281,150k_3mm/seed_44/namt_4p/u_pb_concrete.npz
150k_3mm,44,namt_4p,u_explosive_soil,0.8578891391391391,1.4168865278627978,648,1628,2276,150k_3mm/seed_44/namt_4p/u_explosive_soil.npz
150k_3mm,44,namt_4p,u_explosive_concrete,0.9076486817903127,1.8934276379232977,648,1631,2279,150k_3mm/seed_44/namt_4p/u_explosive_concrete.npz
150k_3mm,44,namt_4p,u_void_soil,0.8924755018984608,1.657455420213402,648,1629,2277,150k_3mm/seed_44/namt_4p/u_void_soil.npz
150k_3mm,44,namt_4p,u_void_concrete,0.9069953163722347,1.854061625207497,648,1629,2277,150k_3mm/seed_44/namt_4p/u_void_concrete.npz
150k_3mm,45,poca,u_pb_soil,0.9564872591996183,1.3882039224352065,648,1656,2304,150k_3mm/seed_45/poca/u_pb_soil.npz
150k_3mm,45,poca,u_pb_concrete,0.9459904499910539,2.4022629563901887,648,1656,2304,150k_3mm/seed_45/poca/u_pb_concrete.npz
150k_3mm,45,poca,u_explosive_soil,0.5339077244414606,0.19023522917332603,648,1655,2303,150k_3mm/seed_45/poca/u_explosive_soil.npz
150k_3mm,45,poca,u_explosive_concrete,0.5785592607502833,0.18849199844411121,648,1656,2304,150k_3mm/seed_45/poca/u_explosive_concrete.npz
150k_3mm,45,poca,u_void_soil,0.6499215348601419,0.3132787113368984,648,1656,2304,150k_3mm/seed_45/poca/u_void_soil.npz
150k_3mm,45,poca,u_void_concrete,0.6623576072046281,0.3861409419009523,648,1656,2304,150k_3mm/seed_45/poca/u_void_concrete.npz
150k_3mm,45,asr_q75,u_pb_soil,0.986134959814934,2.635447418437353,648,1553,2201,150k_3mm/seed_45/asr_q75/u_pb_soil.npz
150k_3mm,45,asr_q75,u_pb_concrete,0.9801700541026506,2.5944754845637763,648,1538,2186,150k_3mm/seed_45/asr_q75/u_pb_concrete.npz
150k_3mm,45,asr_q75,u_explosive_soil,0.4706257982120051,-0.08626644050608932,648,1537,2185,150k_3mm/seed_45/asr_q75/u_explosive_soil.npz
150k_3mm,45,asr_q75,u_explosive_concrete,0.528775969123691,0.03198160883089766,648,1529,2177,150k_3mm/seed_45/asr_q75/u_explosive_concrete.npz
150k_3mm,45,asr_q75,u_void_soil,0.68369708994709,0.4361051478995318,648,1512,2160,150k_3mm/seed_45/asr_q75/u_void_soil.npz
150k_3mm,45,asr_q75,u_void_concrete,0.5759835553282847,0.15907528538163218,648,1521,2169,150k_3mm/seed_45/asr_q75/u_void_concrete.npz
150k_3mm,45,mlsd_median,u_pb_soil,0.986331969046341,2.9477861791398547,648,1656,2304,150k_3mm/seed_45/mlsd_median/u_pb_soil.npz
150k_3mm,45,mlsd_median,u_pb_concrete,0.9865080962605117,2.7060445359662864,648,1656,2304,150k_3mm/seed_45/mlsd_median/u_pb_concrete.npz
150k_3mm,45,mlsd_median,u_explosive_soil,0.502741412106971,0.04073687191687734,648,1655,2303,150k_3mm/seed_45/mlsd_median/u_explosive_soil.npz
150k_3mm,45,mlsd_median,u_explosive_concrete,0.5049250387666249,0.056750956491975174,648,1656,2304,150k_3mm/seed_45/mlsd_median/u_explosive_concrete.npz
150k_3mm,45,mlsd_median,u_void_soil,0.6242279288351796,0.23786991368924473,648,1655,2303,150k_3mm/seed_45/mlsd_median/u_void_soil.npz
150k_3mm,45,mlsd_median,u_void_concrete,0.6039504681815471,0.2319524664438698,648,1656,2304,150k_3mm/seed_45/mlsd_median/u_void_concrete.npz
150k_3mm,45,namt_3p,u_pb_soil,0.9996179706601467,6.2378362265741725,648,1636,2284,150k_3mm/seed_45/namt_3p/u_pb_soil.npz
150k_3mm,45,namt_3p,u_pb_concrete,0.9993229544904382,6.301168674130976,648,1632,2280,150k_3mm/seed_45/namt_3p/u_pb_concrete.npz
150k_3mm,45,namt_3p,u_explosive_soil,0.8458343754026176,1.2836342837766264,648,1629,2277,150k_3mm/seed_45/namt_3p/u_explosive_soil.npz
150k_3mm,45,namt_3p,u_explosive_concrete,0.8630533617768095,1.5877113805613177,648,1632,2280,150k_3mm/seed_45/namt_3p/u_explosive_concrete.npz
150k_3mm,45,namt_3p,u_void_soil,0.8962580004246671,1.6642840950711633,648,1628,2276,150k_3mm/seed_45/namt_3p/u_void_soil.npz
150k_3mm,45,namt_3p,u_void_concrete,0.8827680570685064,1.4847003517939898,648,1632,2280,150k_3mm/seed_45/namt_3p/u_void_concrete.npz
150k_3mm,45,namt_4p,u_pb_soil,0.9997038093513236,6.425018998898159,648,1636,2284,150k_3mm/seed_45/namt_4p/u_pb_soil.npz
150k_3mm,45,namt_4p,u_pb_concrete,0.9995290940450254,6.4873082477070705,648,1632,2280,150k_3mm/seed_45/namt_4p/u_pb_concrete.npz
150k_3mm,45,namt_4p,u_explosive_soil,0.8356760945516829,1.171871744607189,648,1629,2277,150k_3mm/seed_45/namt_4p/u_explosive_soil.npz
150k_3mm,45,namt_4p,u_explosive_concrete,0.8641597070927136,1.6243292347658007,648,1632,2280,150k_3mm/seed_45/namt_4p/u_explosive_concrete.npz
150k_3mm,45,namt_4p,u_void_soil,0.9246974246974247,2.025566657048132,648,1628,2276,150k_3mm/seed_45/namt_4p/u_void_soil.npz
150k_3mm,45,namt_4p,u_void_concrete,0.9187583212297264,1.8780187917126814,648,1632,2280,150k_3mm/seed_45/namt_4p/u_void_concrete.npz
150k_3mm,46,poca,u_pb_soil,0.9466194757559492,2.1456267923137284,648,1656,2304,150k_3mm/seed_46/poca/u_pb_soil.npz
150k_3mm,46,poca,u_pb_concrete,0.9486323582036142,2.6718205711285594,648,1656,2304,150k_3mm/seed_46/poca/u_pb_concrete.npz
150k_3mm,46,poca,u_explosive_soil,0.5355329665414207,0.17980837093303878,648,1656,2304,150k_3mm/seed_46/poca/u_explosive_soil.npz
150k_3mm,46,poca,u_explosive_concrete,0.5933627988512178,0.3146543480018523,648,1655,2303,150k_3mm/seed_46/poca/u_explosive_concrete.npz
150k_3mm,46,poca,u_void_soil,0.6598200706745393,0.3666648023853327,648,1656,2304,150k_3mm/seed_46/poca/u_void_soil.npz
150k_3mm,46,poca,u_void_concrete,0.6624368178565039,0.36603477748629726,648,1656,2304,150k_3mm/seed_46/poca/u_void_concrete.npz
150k_3mm,46,asr_q75,u_pb_soil,0.9871101891935226,2.9664690355372443,648,1540,2188,150k_3mm/seed_46/asr_q75/u_pb_soil.npz
150k_3mm,46,asr_q75,u_pb_concrete,0.975056607698647,2.487693080896087,648,1543,2191,150k_3mm/seed_46/asr_q75/u_pb_concrete.npz
150k_3mm,46,asr_q75,u_explosive_soil,0.46894415546886287,-0.07617239237631285,648,1538,2186,150k_3mm/seed_46/asr_q75/u_explosive_soil.npz
150k_3mm,46,asr_q75,u_explosive_concrete,0.5118143767946659,0.05127474125762863,648,1522,2170,150k_3mm/seed_46/asr_q75/u_explosive_concrete.npz
150k_3mm,46,asr_q75,u_void_soil,0.5950720299269601,0.201451446266948,648,1528,2176,150k_3mm/seed_46/asr_q75/u_void_soil.npz
150k_3mm,46,asr_q75,u_void_concrete,0.5966255683381065,0.20347010306952032,648,1526,2174,150k_3mm/seed_46/asr_q75/u_void_concrete.npz
150k_3mm,46,mlsd_median,u_pb_soil,0.9840889097632254,2.688700262036091,648,1656,2304,150k_3mm/seed_46/mlsd_median/u_pb_soil.npz
150k_3mm,46,mlsd_median,u_pb_concrete,0.9852519085107652,2.88674037495338,648,1656,2304,150k_3mm/seed_46/mlsd_median/u_pb_concrete.npz
150k_3mm,46,mlsd_median,u_explosive_soil,0.4906261182680265,-0.03694776381671823,648,1656,2304,150k_3mm/seed_46/mlsd_median/u_explosive_soil.npz
150k_3mm,46,mlsd_median,u_explosive_concrete,0.5523264704785349,0.1447115550653604,648,1655,2303,150k_3mm/seed_46/mlsd_median/u_explosive_concrete.npz
150k_3mm,46,mlsd_median,u_void_soil,0.6136952421423033,0.2566626506681155,648,1656,2304,150k_3mm/seed_46/mlsd_median/u_void_soil.npz
150k_3mm,46,mlsd_median,u_void_concrete,0.6705060535575833,0.3660089058620122,648,1656,2304,150k_3mm/seed_46/mlsd_median/u_void_concrete.npz
150k_3mm,46,namt_3p,u_pb_soil,0.9998966134747737,6.2223144282140055,648,1627,2275,150k_3mm/seed_46/namt_3p/u_pb_soil.npz
150k_3mm,46,namt_3p,u_pb_concrete,0.9991925941000015,6.633073433412928,648,1638,2286,150k_3mm/seed_46/namt_3p/u_pb_concrete.npz
150k_3mm,46,namt_3p,u_explosive_soil,0.8613662652241955,1.4830211008345828,648,1633,2281,150k_3mm/seed_46/namt_3p/u_explosive_soil.npz
150k_3mm,46,namt_3p,u_explosive_concrete,0.905913278211953,1.6735793206511604,648,1635,2283,150k_3mm/seed_46/namt_3p/u_explosive_concrete.npz
150k_3mm,46,namt_3p,u_void_soil,0.8922989461376095,1.5414288218752383,648,1626,2274,150k_3mm/seed_46/namt_3p/u_void_soil.npz
150k_3mm,46,namt_3p,u_void_concrete,0.8755052400885734,1.5914106177306142,648,1628,2276,150k_3mm/seed_46/namt_3p/u_void_concrete.npz
150k_3mm,46,namt_4p,u_pb_soil,0.9999023044761622,7.136520163787962,648,1627,2275,150k_3mm/seed_46/namt_4p/u_pb_soil.npz
150k_3mm,46,namt_4p,u_pb_concrete,0.9997060552616108,6.549626725844835,648,1638,2286,150k_3mm/seed_46/namt_4p/u_pb_concrete.npz
150k_3mm,46,namt_4p,u_explosive_soil,0.8066054674801357,1.3622575493448537,648,1633,2281,150k_3mm/seed_46/namt_4p/u_explosive_soil.npz
150k_3mm,46,namt_4p,u_explosive_concrete,0.9053422433646695,1.728371095651068,648,1635,2283,150k_3mm/seed_46/namt_4p/u_explosive_concrete.npz
150k_3mm,46,namt_4p,u_void_soil,0.8877870028700287,1.5361739247006703,648,1626,2274,150k_3mm/seed_46/namt_4p/u_void_soil.npz
150k_3mm,46,namt_4p,u_void_concrete,0.8964229380896047,1.8465974826655287,648,1628,2276,150k_3mm/seed_46/namt_4p/u_void_concrete.npz
